Date	Result	WhiteElo	BlackElo	Opening	Moves
2016.12.31	0-1	1483	1508	King's Pawn Game: Leonardis Variation	1. e4 e5 2. d3 Nf6 3. h3 c5 4. c3 Nc6
2016.12.31	0-1	1672	1646	King's Pawn Game: Leonardis Variation	1. e4 e5 2. d3 d6 3. c3 h6 4. f4 exf4
2016.12.31	1-0	1755	1788	Queen's Pawn Game: Levitsky Attack	1. d4 d5 2. Bg5 Bf5 3. e3 h6 4. Bh4 a6
2016.12.31	1-0	1502	1322	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 d5 4. exd5 Nb4
2016.12.31	1-0	1778	1695	Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5
2016.12.31	0-1	1599	1551	French Defense: Advance Variation, Nimzowitsch System	1. e4 e6 2. d4 d5 3. e5 c5 4. Nf3 c4
2016.12.31	1-0	1739	1846	Alekhine Defense: Four Pawns Attack, Cambridge Gambit	1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. d4 d6
2016.12.31	0-1	1349	1136	Mieses Opening	1. d3 d6
2016.12.31	1-0	1422	1268	Queen's Pawn Game: Levitsky Attack	1. d4 d5 2. Bg5 f6 3. Bh4 g5 4. Bg3 e6
2016.12.31	0-1	2169	2079	Queen's Gambit Refused: Austrian Defense	1. d4 d5 2. c4 c5 3. Nc3 cxd4 4. e4 dxc3
2016.12.31	0-1	1501	1532	Latvian Gambit	1. e4 e5 2. Nf3 f5 3. Nxe5 Nf6 4. f4 Bd6
2016.12.31	0-1	2300	2574	Zukertort Opening: Nimzo-Larsen Variation	1. Nf3 Nf6 2. b3 d5 3. Bb2 Bg4 4. Ne5 Bh5
2016.12.31	0-1	1724	1889	English Opening: King's English Variation, Two Knights Variation	1. c4 e5 2. Nc3 Nf6 3. d3 Bc5 4. e3 d6
2016.12.31	1-0	1644	1679	Sicilian Defense: Open #3	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 a6
2016.12.31	0-1	1614	1689	Old Benoni Defense	1. d4 c5 2. e3 cxd4 3. exd4 g6 4. Bd3 Bg7
2016.12.31	1-0	2042	1997	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. Bc4 e6 4. Nc3 a6
2016.12.31	1-0	1358	1472	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. Ng5 Be6
2016.12.31	1-0	1615	1676	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3 Bb4
2016.12.31	1-0	1400	1397	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 c6 4. Nc3 b5
2016.12.31	0-1	1789	1887	French Defense: Steinitz Attack	1. e4 e6 2. e5 d5 3. f4 c5 4. Nf3 Nc6
2016.12.31	0-1	1412	1706	Philidor Defense: Exchange Variation #2	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Bd7
2016.12.31	0-1	1407	1406	French Defense: Normal Variation	1. e4 e6 2. d4 Qh4 3. Bd3 Nc6 4. c3 Qe7
2016.12.31	0-1	1482	1536	Owen Defense	1. e4 b6 2. Nf3 Bb7 3. d3 e6 4. Nc3 d5
2016.12.31	1-0	1570	1630	Owen Defense	1. e4 b6 2. Nc3 Bb7 3. Nf3 e6 4. d4 d5
2016.12.31	0-1	1554	1637	Slav Defense: Exchange Variation, Schallopp Variation	1. d4 d5 2. c4 c6 3. e3 Nf6 4. cxd5 cxd5
2016.12.31	0-1	1098	1175	Hungarian Opening	1. g3 d5 2. e3 e5 3. c4 f5 4. Nf3 e4
2016.12.31	1-0	1710	1726	Nimzo-Indian Defense: Classical Variation	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 Ne4
2016.12.31	0-1	1513	1590	Owen Defense	1. e4 b6 2. d4 Bb7 3. d5 h6 4. Nf3 d6
2016.12.31	0-1	1927	2003	Slav Defense #2	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. f3 dxc4
2016.12.31	1-0	1481	1424	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. Bd3 e6
2016.12.31	0-1	1542	1954	Ruy Lopez	1. e4 e5 2. Nf3 Nc6 3. Bb5 Qf6 4. Nc3 Nge7
2016.12.31	0-1	1331	1211	Ruy Lopez: Classical Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5 4. Bxc6 bxc6
2016.12.31	0-1	2191	1862	Sicilian Defense: Kramnik Variation	1. e4 e6 2. c4 c5 3. Nf3 Nc6 4. d4 cxd4
2016.12.31	0-1	1680	1886	Old Benoni Defense	1. d4 c5 2. e3 cxd4 3. e4 d5 4. Qxd4 Nc6
2016.12.31	1-0	2221	2225	French Defense: Knight Variation	1. e4 e6 2. Nf3 Be7 3. Ne5 d5 4. Qh5 g6
2016.12.31	0-1	2004	1977	Queen's Pawn Game: Chigorin Variation	1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. e3 Bd6
2016.12.31	0-1	1797	1996	Pirc Defense #4	1. e4 d6 2. Nf3 c6 3. Bc4 e6 4. Bd3 f6
2016.12.31	1-0	1949	1740	Hungarian Opening: Catalan Formation	1. g3 e6 2. Bg2 d5 3. Nf3 Nf6 4. O-O Be7
2016.12.31	0-1	1739	1650	Neo-Gruenfeld Defense: Delayed Exchange Variation	1. g3 d5 2. Bg2 Nf6 3. Nf3 g6 4. O-O Bg7
2016.12.31	0-1	1855	1892	Mieses Opening	1. d3 d5 2. c3 c6 3. e3 Bf5 4. d4 Nf6
2016.12.31	1-0	1934	1921	Vienna Game: Max Lange Defense	1. e4 e5 2. Nc3 Nc6 3. d3 g6 4. f4 Bg7
2016.12.31	0-1	1421	2186	French Defense: Advance Variation	1. e4 c5 2. c3 d5 3. e5 e6 4. d4 Nc6
2016.12.31	1-0	1664	1547	Ruy Lopez: Berlin Defense #2	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Bxc6 dxc6
2016.12.31	1-0	2075	2224	Sicilian Defense: Closed Variation	1. e4 c5 2. Nc3 d6 3. Nf3 g6 4. d4 cxd4
2016.12.31	1-0	1409	1136	Rat Defense: Small Center Defense	1. e4 d6 2. d4 e6 3. d5 e5 4. Bb5+ Qd7
2016.12.31	0-1	1127	1960	Scotch Game: Scotch Gambit, Advance Variation	1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Nf3 Nc6
2016.12.31	0-1	1576	1533	Englund Gambit Declined, Reversed French	1. d4 e5 2. e3 exd4 3. Nf3 dxe3 4. Bxe3 Nf6
2016.12.31	1-0	1474	1442	Queen's Pawn Game	1. d4 d5 2. b3 c6 3. c4 Nf6 4. Nc3 e6
2016.12.31	1-0	1560	1756	French Defense: Knight Variation	1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. d4 Nf6
2016.12.31	1-0	2073	2266	Sicilian Defense: Paulsen Variation, Bastrikov Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e6
2016.12.31	1/2-1/2	1460	1433	Owen Defense	1. e4 b6 2. Bc4 Bb7 3. Qf3 Nf6 4. d3 e5
2016.12.31	1-0	1480	1538	Nimzowitsch Defense, Declined Variation	1. e4 Nc6 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qe6+
2016.12.31	0-1	1406	1428	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. c3 Nf6 4. Bf4 h6
2016.12.31	0-1	2117	2177	Kadas Opening	1. h4 a5 2. h5 a4 3. h6 gxh6 4. d4 Nf6
2016.12.31	1-0	1569	1532	French Defense: Normal Variation	1. e4 e6 2. d4 b6 3. Bc4 Bb7 4. d5 Nf6
2016.12.31	1-0	1968	1949	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. c3 Qc7 4. Bc4 e6
2016.12.31	1-0	1572	1296	French Defense: Normal Variation	1. e4 e6 2. d4 c6 3. Nc3 d5 4. Nf3 Nf6
2016.12.31	0-1	1611	1603	French Defense: Knight Variation	1. e4 e6 2. Nf3 d6 3. Bc4 h6 4. Nc3 a6
2016.12.31	1-0	1731	1589	Sicilian Defense: Richter-Rauzer Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2016.12.31	1-0	1592	1606	Bishop's Opening: Berlin Defense	1. e4 e5 2. Bc4 Nf6 3. d3 Bc5 4. h3 h6
2016.12.31	1-0	1497	1408	Horwitz Defense	1. d4 e6 2. c4 Ne7 3. e3 Ng6 4. Nf3 b6
2016.12.31	1-0	1303	1254	English Opening: Agincourt Defense	1. c4 e6 2. Nc3 d5 3. e3 Nf6 4. Nf3 Bb4
2016.12.31	0-1	1702	2175	Nimzowitsch Defense	1. e4 Nc6 2. Bc4 e6 3. Nf3 Nf6 4. d4 Nxe4
2016.12.31	0-1	2089	2105	Torre Attack	1. d4 Nf6 2. Nf3 g6 3. Bg5 Ne4 4. Bh4 Bg7
2016.12.31	1-0	2292	2100	Nimzowitsch-Larsen Attack	1. Nf3 d5 2. b3 Bg4 3. Bb2 Nd7 4. d4 Ngf6
2016.12.31	1-0	1210	1278	King's Pawn Game	1. e4 e5 2. g4 Nc6 3. c4 f6 4. f3 Nd4
2016.12.31	0-1	1267	1378	English Opening: King's English Variation	1. c4 e5 2. g3 d5 3. cxd5 Qxd5 4. Nf3 Nf6
2016.12.31	0-1	1323	1329	Danish Gambit	1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Nxc3 Nc6
2016.12.31	0-1	1578	1356	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3 Nb4
2016.12.31	0-1	1060	1444	Goldsmith Defense	1. e4 h5 2. Qf3 d6 3. Bc4 Nh6 4. Bb5+ c6
2016.12.31	0-1	2075	2008	Blackmar-Diemer Gambit: Tartakower Variation	1. d4 Nf6 2. Nc3 d5 3. e4 dxe4 4. f3 exf3
2016.12.31	1-0	1862	1913	King's Pawn Game: Leonardis Variation	1. e4 e5 2. d3 Nf6 3. f4 exf4 4. Bxf4 d6
2016.12.31	1-0	1708	1685	Indian Game	1. d4 Nf6 2. Bf4 g6 3. e3 Bg7 4. Be2 O-O
2016.12.31	1-0	1794	1876	Alekhine Defense: Scandinavian Variation	1. e4 Nf6 2. Nc3 d5 3. e5 Ne4 4. d4 Nxc3
2016.12.31	0-1	1743	1982	Modern Defense: Standard Defense	1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. Be3 a6
2016.12.31	1-0	1501	1441	Bishop's Opening: Philidor Counterattack	1. e4 e5 2. Bc4 c6 3. Nf3 d5 4. exd5 cxd5
2016.12.31	1-0	1704	1261	Indian Game	1. d4 Nf6 2. h3 c6 3. Bf4 d5 4. e3 Nbd7
2016.12.31	0-1	1802	1817	Mieses Opening	1. d3 e6 2. e3 Ne7 3. c3 Ng6 4. d4 Be7
2016.12.31	1-0	1761	1728	Queen's Pawn Game: Chigorin Variation	1. d4 Nf6 2. Nc3 d5 3. Nf3 Nc6 4. Bf4 a6
2016.12.31	1-0	1277	1268	Sicilian Defense	1. e4 c5 2. d3 Nc6 3. c4 g5 4. b3 Bg7
2016.12.31	1-0	1776	1377	Scandinavian Defense	1. e4 d5 2. e5 Bf5 3. d4 e6 4. a3 Nc6
2016.12.31	1-0	1482	1847	Nimzowitsch Defense, Declined Variation	1. e4 Nc6 2. Nf3 Nf6 3. Nc3 e6 4. d4 Bb4
2016.12.31	0-1	1713	1816	Caro-Kann Defense: Panov Attack, Modern Defense	1. d4 Nf6 2. c4 d5 3. Nc3 c5 4. e3 cxd4
2016.12.31	0-1	1723	1755	King's Gambit Accepted, King's Knight Gambit	1. e4 e5 2. f4 exf4 3. Bc4 g5 4. Nf3 d6
2016.12.31	1-0	1963	1836	English Opening: Anglo-Scandinavian Defense	1. c4 d5 2. cxd5 Qxd5 3. Nf3 Qa5 4. Nc3 Nf6
2016.12.31	0-1	1720	1716	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nf3 Qe6+ 4. Be2 Nc6
2016.12.31	0-1	2217	2075	English Opening: 2.g4	1. c4 Nf6 2. g4 e6 3. g5 Ne4 4. Nc3 Nxg5
2016.12.31	1-0	2020	1994	King's Gambit	1. e4 e5 2. f4 d6 3. Nf3 Bg4 4. Bc4 Nf6
2016.12.31	1-0	1754	1621	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. Nf3 Nf6
2016.12.31	1-0	1920	1849	Zukertort Opening: Pirc Invitation	1. Nf3 d6 2. g3 e5 3. Bg2 Be6 4. d3 Nf6
2016.12.31	0-1	1334	1927	English Opening: Symmetrical Variation, Normal Variation	1. c4 c5 2. Nc3 e5 3. a3 Nc6 4. b4 cxb4
2016.12.31	0-1	1924	2221	Ruy Lopez: Morphy Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6
2016.12.31	0-1	2089	2050	Nimzo-Indian Defense: Classical Variation, Berlin Variation	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 c5
2016.12.31	1-0	1852	1865	Caro-Kann Defense	1. e4 c6 2. Nf3 d5 3. e5 Bg4 4. d4 e6
2016.12.31	0-1	1805	1821	Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line	1. e4 c6 2. Nf3 d5 3. Nc3 Bg4 4. h3 Bxf3
2016.12.31	0-1	1604	1826	Caro-Kann Defense: Hillbilly Attack	1. e4 c6 2. Bc4 d5 3. exd5 cxd5 4. Bb3 Nc6
2016.12.31	1-0	1868	2003	Van't Kruijs Opening	1. e3 d6 2. d4 Nf6 3. Nf3 c6 4. c4 g6
2016.12.31	1-0	2324	1840	Old Benoni Defense	1. d4 c5 2. c4 cxd4 3. Nc3 dxc3 4. bxc3 e6
2016.12.31	1-0	2721	2211	Nimzo-Larsen Attack	1. b3 e6 2. Bb2 Be7 3. Bxg7 Bf6 4. Bxh8 Bxh8
2016.12.31	0-1	1185	1340	King's Knight Opening	1. e4 e5 2. Nf3 b6 3. Nxe5 d6 4. Nxf7 Kxf7
2016.12.31	0-1	1523	1313	Center Game: Normal Variation	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qa4 Bc5
2016.12.31	1-0	1057	1131	Vienna Game	1. e4 e5 2. Nc3 d6 3. Nf3 b6 4. d4 Bb7
